timestamp,asset,direction,confidence,pct_change,strategy_type,stop_loss,take_profit
2025-07-05 13:00:43.930902,SOL-USD,short,53.48%,-3.75%,scalp,SL:149.78300000000002,TP:145.334
2025-07-05 13:01:47.203683,BTC-USD,short,56.07%,-13.79%,swing,SL:109309.6336,TP:106062.8128
2025-07-05 13:01:54.969155,BTC-USD,long,99.00%,1.18%,scalp,SL:107145.0864,TP:110391.9072
2025-07-05 13:02:11.415116,ETH-USD,short,99.00%,-0.55%,swing,SL:2543.9071999999996,TP:2468.3455999999996
2025-07-05 13:02:19.181486,ETH-USD,short,99.00%,-5.18%,scalp,SL:2543.9071999999996,TP:2468.3455999999996
2025-07-05 13:02:35.598872,SOL-USD,long,96.78%,2.20%,swing,SL:146.7576,TP:151.2048
2025-07-05 13:02:43.941437,SOL-USD,short,70.57%,-2.15%,scalp,SL:149.72240000000002,TP:145.2752
2025-07-05 13:05:52.756261,BTC-USD,short,43.98%,-17.74%,swing,SL:109297.0995,TP:106050.651
2025-07-05 13:06:09.017264,ETH-USD,short,99.00%,-8.32%,scalp,SL:2543.1194,TP:2467.5812
2025-07-05 13:06:25.278205,SOL-USD,long,94.70%,3.36%,swing,SL:146.78730000000002,TP:151.23540000000003
2025-07-05 13:06:33.055756,SOL-USD,short,53.93%,-3.66%,scalp,SL:149.7527,TP:145.3046
2025-07-05 13:07:52.776325,BTC-USD,short,56.07%,-13.78%,swing,SL:109289.4033,TP:106043.1834
2025-07-05 13:08:00.542874,BTC-USD,long,99.00%,1.26%,scalp,SL:107125.2567,TP:110371.47660000001
2025-07-05 13:08:16.933997,ETH-USD,short,99.00%,-0.52%,swing,SL:2543.1295,TP:2467.591
2025-07-05 13:08:24.699110,ETH-USD,short,99.00%,-5.20%,scalp,SL:2544.089,TP:2468.522
2025-07-05 13:08:40.962885,SOL-USD,long,96.82%,2.14%,swing,SL:146.8665,TP:151.317
2025-07-05 13:08:48.730867,SOL-USD,short,71.27%,-2.12%,scalp,SL:149.8335,TP:145.38299999999998
2025-07-05 13:11:41.906907,BTC-USD,short,43.99%,-17.70%,swing,SL:109250.61929999999,TP:106005.5514
2025-07-05 13:11:49.668842,BTC-USD,long,99.00%,0.81%,scalp,SL:107087.2407,TP:110332.30859999999
2025-07-05 13:12:06.069050,ETH-USD,short,99.00%,-8.39%,scalp,SL:2544.2102,TP:2468.6396
2025-07-05 13:12:22.377009,SOL-USD,long,94.59%,3.39%,swing,SL:146.6982,TP:151.14360000000002
2025-07-05 13:12:30.146668,SOL-USD,short,55.71%,-3.32%,scalp,SL:149.6012,TP:145.1576
2025-07-05 13:13:57.512806,BTC-USD,short,56.07%,-13.74%,swing,SL:109240.2769,TP:105995.5162
2025-07-05 13:14:05.291968,BTC-USD,long,99.00%,1.39%,scalp,SL:107077.10310000001,TP:110321.8638
2025-07-05 13:14:21.545929,ETH-USD,short,99.00%,-5.09%,scalp,SL:2541.6144999999997,TP:2466.1209999999996
2025-07-05 13:14:37.785012,SOL-USD,long,96.72%,2.25%,swing,SL:146.6685,TP:151.113
2025-07-05 13:14:45.549617,SOL-USD,short,71.64%,-1.91%,scalp,SL:149.63150000000002,TP:145.187
2025-07-05 13:17:38.929165,BTC-USD,short,43.99%,-17.70%,swing,SL:109245.8521,TP:106000.9258
2025-07-05 13:17:46.706099,BTC-USD,long,99.00%,0.92%,scalp,SL:107082.56790000001,TP:110327.49420000002
2025-07-05 13:18:03.044642,ETH-USD,short,99.00%,-8.22%,scalp,SL:2542.978,TP:2467.444
2025-07-05 13:18:19.355106,SOL-USD,long,94.59%,3.38%,swing,SL:146.718,TP:151.164
2025-07-05 13:18:27.156760,SOL-USD,short,56.04%,-3.25%,scalp,SL:149.72240000000002,TP:145.2752
2025-07-05 13:26:42.901729,BTC-USD,short,51.86%,-3.73%,swing,SL:109324.8947,TP:106077.6206
2025-07-05 13:26:59.856727,ETH-USD,short,51.09%,-2.84%,swing,SL:2542.978,TP:2467.444
2025-07-05 13:29:12.758733,BTC-USD,short,54.71%,-9.47%,swing,SL:109313.91600000001,TP:106066.96800000001
2025-07-05 13:29:29.386609,ETH-USD,short,50.88%,-2.30%,swing,SL:2543.483,TP:2467.934
2025-07-05 13:35:11.757396,BTC-USD,short,57.52%,-15.12%,swing,SL:109240.3072,TP:105995.5456
2025-07-05 13:35:19.529634,BTC-USD,long,58.75%,1.76%,scalp,SL:107077.1328,TP:110321.8944
2025-07-05 13:35:36.805911,ETH-USD,short,50.56%,-1.44%,swing,SL:2539.8469999999998,TP:2464.406
2025-07-05 13:35:44.573760,ETH-USD,short,76.29%,-10.81%,scalp,SL:2539.8469999999998,TP:2464.406
2025-07-05 13:36:02.703030,SOL-USD,long,51.13%,4.32%,swing,SL:146.5794,TP:151.0212
2025-07-05 13:36:10.474683,SOL-USD,long,60.00%,1.50%,fallback,SL:146.5794,TP:151.0212
2025-07-05 13:41:19.391052,BTC-USD,short,57.52%,-15.12%,swing,SL:109237.9236,TP:105993.2328
2025-07-05 13:41:27.166189,BTC-USD,long,59.01%,1.81%,scalp,SL:107074.7964,TP:110319.4872
2025-07-05 13:41:43.533944,ETH-USD,short,50.56%,-1.45%,swing,SL:2578.2112439999996,TP:2501.6307119999997
2025-07-05 13:41:51.300398,ETH-USD,short,75.97%,-10.68%,scalp,SL:2540.1096000000002,TP:2464.6608
2025-07-05 13:42:07.560708,SOL-USD,long,51.14%,4.35%,swing,SL:146.5398,TP:150.9804
2025-07-05 13:47:16.535609,BTC-USD,short,57.54%,-15.15%,swing,SL:109279.6265,TP:106033.69699999999
2025-07-05 13:47:24.300971,BTC-USD,long,58.92%,1.79%,scalp,SL:107115.67349999999,TP:110361.603
2025-07-05 13:47:40.591862,ETH-USD,short,50.57%,-1.49%,swing,SL:2540.9883,TP:2465.5134
2025-07-05 13:47:48.361377,ETH-USD,short,75.65%,-10.55%,scalp,SL:2540.9883,TP:2465.5134
2025-07-05 13:48:04.688609,SOL-USD,long,51.12%,4.28%,swing,SL:146.62890000000002,TP:151.0722
2025-07-05 13:55:19.631408,BTC-USD,short,56.38%,-12.81%,swing,SL:109261.47679999999,TP:106016.08639999999
2025-07-05 13:55:27.468073,BTC-USD,long,63.37%,2.68%,scalp,SL:107065.4112,TP:110309.81760000001
2025-07-05 13:55:45.172230,ETH-USD,short,50.71%,-1.84%,swing,SL:2577.9959624999997,TP:2501.4218249999994
2025-07-05 13:55:52.951055,ETH-USD,short,62.39%,-5.10%,scalp,SL:2539.8975,TP:2464.455
2025-07-05 13:56:09.606310,SOL-USD,short,50.27%,-1.04%,swing,SL:149.3588,TP:144.92239999999998
2025-07-05 13:56:17.967219,SOL-USD,long,60.00%,1.50%,fallback,SL:148.597218,TP:153.100164
2025-07-05 13:58:03.211975,BTC-USD,short,60.57%,-20.00%,swing,SL:109237.863,TP:105993.174
2025-07-05 13:58:10.983128,BTC-USD,long,57.36%,1.48%,scalp,SL:107074.73700000001,TP:110319.426
2025-07-05 13:58:28.613938,ETH-USD,short,51.60%,-4.17%,swing,SL:2539.3419999999996,TP:2463.9159999999997
2025-07-05 13:58:37.410887,ETH-USD,short,79.84%,-12.28%,scalp,SL:2539.3419999999996,TP:2463.9159999999997
2025-07-05 13:58:53.913673,SOL-USD,long,50.56%,2.13%,swing,SL:146.52,TP:150.96
2025-07-05 13:59:01.752024,SOL-USD,short,54.85%,-2.07%,scalp,SL:149.48,TP:145.04
2025-07-05 14:01:27.474598,BTC-USD,short,56.37%,-12.80%,swing,SL:109269.2942,TP:106023.6716
2025-07-05 14:01:35.274257,BTC-USD,long,63.83%,2.77%,scalp,SL:107105.54579999999,TP:110351.1684
2025-07-05 14:01:51.663976,ETH-USD,short,50.70%,-1.82%,swing,SL:2577.6474114999996,TP:2501.0836269999995
2025-07-05 14:01:59.446353,ETH-USD,short,62.17%,-5.01%,scalp,SL:2539.5541,TP:2464.1218
2025-07-05 14:02:15.729598,SOL-USD,short,50.30%,-1.14%,swing,SL:149.53050000000002,TP:145.089
2025-07-05 14:02:23.501830,SOL-USD,long,60.00%,1.50%,fallback,SL:146.619,TP:151.06199999999998
2025-07-05 14:04:11.550268,BTC-USD,short,60.60%,-20.00%,swing,SL:109311.4718,TP:106064.5964
2025-07-05 14:04:19.794501,BTC-USD,long,57.34%,1.47%,scalp,SL:107146.88819999999,TP:110393.76359999999
2025-07-05 14:04:36.679393,ETH-USD,short,51.61%,-4.18%,swing,SL:2539.7662,TP:2464.3276
2025-07-05 14:04:44.448657,ETH-USD,short,79.98%,-12.33%,scalp,SL:2539.7662,TP:2464.3276
2025-07-05 14:05:00.943735,SOL-USD,long,50.54%,2.08%,swing,SL:146.59920000000002,TP:151.04160000000002
2025-07-05 14:05:09.088466,SOL-USD,short,55.29%,-2.26%,scalp,SL:149.5608,TP:145.1184
2025-07-05 14:07:32.340646,BTC-USD,short,56.39%,-12.85%,swing,SL:109303.3514,TP:106056.7172
2025-07-05 14:07:40.135646,BTC-USD,long,64.36%,2.88%,scalp,SL:107138.9286,TP:110385.5628
2025-07-05 14:07:56.424171,ETH-USD,short,50.70%,-1.83%,swing,SL:2539.7662,TP:2464.3276
2025-07-05 14:08:04.203435,ETH-USD,short,62.20%,-5.02%,scalp,SL:2539.7662,TP:2464.3276
2025-07-05 14:08:20.550725,SOL-USD,short,50.31%,-1.18%,swing,SL:149.6012,TP:145.1576
2025-07-05 14:10:18.710808,BTC-USD,short,60.58%,-20.00%,swing,SL:109273.1827,TP:106027.4446
2025-07-05 14:10:26.508580,BTC-USD,long,57.71%,1.55%,scalp,SL:107109.3573,TP:110355.0954
2025-07-05 14:10:42.959140,ETH-USD,short,51.61%,-4.18%,swing,SL:2577.8626929999996,TP:2501.2925139999998
2025-07-05 14:10:50.739313,ETH-USD,short,79.98%,-12.33%,scalp,SL:2539.7662,TP:2464.3276
2025-07-05 14:11:08.250265,SOL-USD,long,50.58%,2.24%,swing,SL:146.35170000000002,TP:150.78660000000002
2025-07-05 14:11:16.145210,SOL-USD,short,55.45%,-2.32%,scalp,SL:149.3083,TP:144.8734
2025-07-05 14:16:40.388067,BTC-USD,short,58.72%,-17.52%,swing,SL:109285.72690000001,TP:106039.6162
2025-07-05 14:16:48.138427,BTC-USD,long,55.49%,1.10%,scalp,SL:107121.6531,TP:110367.7638
2025-07-05 14:17:04.711047,ETH-USD,long,50.56%,1.46%,swing,SL:2488.4145000000003,TP:2563.8210000000004
2025-07-05 14:17:21.790772,SOL-USD,short,50.15%,-0.56%,swing,SL:151.578679,TP:147.076342
2025-07-05 14:17:29.602420,SOL-USD,short,56.21%,-2.65%,scalp,SL:149.27800000000002,TP:144.84400000000002
2025-07-05 14:22:38.402836,BTC-USD,short,58.73%,-17.54%,swing,SL:109306.83589999999,TP:106060.0982
2025-07-05 14:22:46.788059,BTC-USD,long,55.33%,1.07%,scalp,SL:107142.3441,TP:110389.0818
2025-07-05 14:23:03.070251,ETH-USD,long,50.55%,1.43%,swing,SL:2489.1768,TP:2564.6064
2025-07-05 14:23:10.861535,ETH-USD,long,60.00%,1.50%,fallback,SL:2489.1768,TP:2564.6064
2025-07-05 14:23:27.888885,SOL-USD,short,50.18%,-0.70%,swing,SL:149.6113,TP:145.1674
2025-07-05 14:23:35.723311,SOL-USD,short,56.31%,-2.69%,scalp,SL:149.6113,TP:145.1674
2025-07-11 12:49:04.122852,BTC-USD,short,56.51%,-13.06%,swing,SL:118967.3344,TP:115433.6512
2025-07-11 12:49:11.921541,BTC-USD,short,65.72%,-2.69%,scalp,SL:118967.3344,TP:115433.6512
2025-07-11 12:49:28.713400,ETH-USD,short,54.45%,-11.57%,swing,SL:3052.814688,TP:2962.137024
2025-07-11 12:49:36.537825,ETH-USD,short,73.45%,-7.69%,scalp,SL:3007.6992,TP:2918.3616
2025-07-11 12:49:53.219100,SOL-USD,short,50.20%,-0.77%,swing,SL:168.26812099999998,TP:163.27005799999998
2025-07-11 12:50:01.031831,SOL-USD,long,54.72%,1.65%,scalp,SL:162.49859999999998,TP:167.4228
2025-07-11 12:58:09.266603,BTC-USD,short,53.52%,-7.05%,swing,SL:119000.7553,TP:115466.0794
2025-07-11 12:58:17.055556,BTC-USD,short,68.40%,-3.15%,scalp,SL:119000.7553,TP:115466.0794
2025-07-11 12:58:34.333557,ETH-USD,short,54.59%,-11.94%,swing,SL:3051.605010999999,TP:2960.9632779999993
2025-07-11 12:58:42.122926,ETH-USD,short,74.88%,-8.16%,scalp,SL:3061.0466424999995,TP:2970.1244649999994
2025-07-11 12:58:58.559343,SOL-USD,long,50.56%,2.13%,swing,SL:163.3302,TP:168.2796
2025-07-11 12:59:06.358175,SOL-USD,long,60.00%,1.50%,fallback,SL:163.3302,TP:168.2796
2025-07-11 13:04:15.333092,BTC-USD,short,53.58%,-7.18%,swing,SL:119157.96179999999,TP:115618.61639999998
2025-07-11 13:04:23.153716,BTC-USD,short,69.38%,-3.32%,scalp,SL:119157.96179999999,TP:115618.61639999998
2025-07-11 13:04:39.466442,ETH-USD,short,54.71%,-12.26%,swing,SL:3017.8396000000002,TP:2928.2008
2025-07-11 13:04:47.364033,ETH-USD,short,75.26%,-8.28%,scalp,SL:3017.8396000000002,TP:2928.2008
2025-07-11 13:05:03.821583,SOL-USD,long,50.37%,1.40%,swing,SL:164.5479,TP:169.5342
2025-07-11 13:05:11.596727,SOL-USD,long,60.00%,1.50%,fallback,SL:167.0161185,TP:172.077213
2025-07-12 08:09:30.698082,BTC-USD,short,53.06%,-6.14%,swing,SL:119024.5105,TP:115489.129
2025-07-12 08:09:38.534380,BTC-USD,short,63.93%,-2.38%,scalp,SL:119024.5105,TP:115489.129
2025-07-12 08:09:55.033411,ETH-USD,short,53.42%,-8.91%,swing,SL:3040.8204329999994,TP:2950.4990339999995
2025-07-12 08:10:02.858721,ETH-USD,long,60.00%,1.50%,fallback,SL:2936.5577999999996,TP:3025.5443999999998
2025-07-12 08:10:19.896839,SOL-USD,long,50.46%,1.75%,swing,SL:161.51850000000002,TP:166.413
2025-07-12 08:10:27.720731,SOL-USD,long,52.52%,0.88%,scalp,SL:163.911132,TP:168.878136
2025-07-12 08:15:40.996688,BTC-USD,short,53.07%,-6.16%,swing,SL:119069.2535,TP:115532.543
2025-07-12 08:15:51.745819,BTC-USD,short,64.63%,-2.50%,scalp,SL:119069.2535,TP:115532.543
2025-07-12 08:16:12.103347,ETH-USD,short,53.39%,-8.83%,swing,SL:2992.7108,TP:2903.8183999999997
2025-07-12 08:16:31.585963,SOL-USD,long,50.44%,1.66%,swing,SL:164.07190799999998,TP:169.043784
2025-07-12 08:16:39.380537,SOL-USD,long,60.00%,1.50%,fallback,SL:161.667,TP:166.566
2025-07-12 08:21:44.351851,BTC-USD,short,56.98%,-14.00%,swing,SL:119101.42199999999,TP:115563.756
2025-07-12 08:21:52.124673,BTC-USD,short,58.91%,-1.52%,scalp,SL:119101.42199999999,TP:115563.756
2025-07-12 08:22:09.674308,ETH-USD,short,52.41%,-6.27%,swing,SL:2992.7108,TP:2903.8183999999997
2025-07-12 08:22:17.608229,ETH-USD,short,71.80%,-7.11%,scalp,SL:2992.7108,TP:2903.8183999999997
2025-07-12 08:22:34.180002,SOL-USD,short,61.47%,-4.02%,scalp,SL:164.74110000000002,TP:159.8478
2025-07-12 08:27:44.068652,BTC-USD,short,56.98%,-13.99%,swing,SL:119090.7463,TP:115553.3974
2025-07-12 08:27:51.945017,BTC-USD,short,58.97%,-1.53%,scalp,SL:119090.7463,TP:115553.3974
2025-07-12 08:28:08.880384,ETH-USD,short,52.45%,-6.37%,swing,SL:3040.7076665,TP:2950.389617
2025-07-12 08:28:16.683890,ETH-USD,short,71.88%,-7.13%,scalp,SL:2995.7711,TP:2906.7878
2025-07-12 08:28:33.995393,SOL-USD,short,61.48%,-4.02%,scalp,SL:166.914923,TP:161.95705399999997
2025-07-12 11:46:57.698658,BTC-USD,short,52.07%,-4.14%,swing,SL:118972.6672,TP:115438.8256
2025-07-12 11:47:14.323045,ETH-USD,short,54.65%,-12.12%,swing,SL:3001.8614,TP:2912.6971999999996
2025-07-12 11:47:22.119191,ETH-USD,long,58.58%,2.79%,scalp,SL:2942.4186,TP:3031.5828
2025-07-12 11:47:38.536292,SOL-USD,short,50.32%,-1.24%,swing,SL:166.2280725,TP:161.29060499999997
2025-07-12 11:47:46.355324,SOL-USD,short,53.50%,-1.22%,scalp,SL:163.7715,TP:158.907
2025-07-13 09:59:16.014063,BTC-USD,short,58.60%,-17.24%,swing,SL:118961.941,TP:115428.418
2025-07-13 09:59:23.803182,BTC-USD,short,65.12%,-2.50%,scalp,SL:118961.941,TP:115428.418
2025-07-13 09:59:40.415573,ETH-USD,short,52.45%,-6.37%,swing,SL:2974.6924,TP:2886.3351999999995
2025-07-13 09:59:48.208446,ETH-USD,short,72.85%,-7.23%,scalp,SL:3019.3127859999995,TP:2929.6302279999995
2025-07-13 10:00:04.775928,SOL-USD,long,52.17%,8.29%,swing,SL:160.2414,TP:165.09720000000002
2025-07-13 10:00:12.629479,SOL-USD,long,66.70%,5.73%,scalp,SL:160.2414,TP:165.09720000000002
2025-07-13 10:17:39.480782,BTC-USD,short,54.97%,-9.96%,swing,SL:119024.50039999999,TP:115489.11919999999
2025-07-13 10:17:47.250703,BTC-USD,short,66.00%,-2.65%,scalp,SL:119024.50039999999,TP:115489.11919999999
2025-07-13 10:18:04.022728,ETH-USD,short,51.62%,-4.21%,swing,SL:3027.698513,TP:2937.7668739999995
2025-07-13 10:18:11.815236,ETH-USD,short,70.79%,-6.55%,scalp,SL:3027.698513,TP:2937.7668739999995
2025-07-13 10:18:28.493448,SOL-USD,long,52.05%,7.83%,swing,SL:160.3701,TP:165.2298
2025-07-13 10:18:36.248914,SOL-USD,long,61.84%,4.06%,scalp,SL:162.7756515,TP:167.708247
2025-07-13 10:23:45.251805,BTC-USD,short,54.96%,-9.94%,swing,SL:119025.6215,TP:115490.207
2025-07-13 10:23:53.028602,BTC-USD,short,66.21%,-2.68%,scalp,SL:119025.6215,TP:115490.207
2025-07-13 10:24:10.427942,ETH-USD,short,51.65%,-4.29%,swing,SL:2985.4994,TP:2896.8212
2025-07-13 10:24:18.230983,ETH-USD,short,71.27%,-6.70%,scalp,SL:2985.4994,TP:2896.8212
2025-07-13 10:24:34.580081,SOL-USD,long,52.06%,7.88%,swing,SL:162.705312,TP:167.635776
2025-07-13 10:24:42.358384,SOL-USD,long,61.60%,3.98%,scalp,SL:160.30079999999998,TP:165.1584
2025-07-13 10:29:51.146196,BTC-USD,short,54.95%,-9.92%,swing,SL:119007.7344,TP:115472.8512
2025-07-13 10:29:58.929243,BTC-USD,short,66.19%,-2.68%,scalp,SL:119007.7344,TP:115472.8512
2025-07-13 10:30:15.240478,ETH-USD,short,51.65%,-4.29%,swing,SL:3030.2818909999996,TP:2940.2735179999995
2025-07-13 10:30:23.035412,ETH-USD,short,71.27%,-6.70%,scalp,SL:2985.4994,TP:2896.8212
2025-07-13 10:30:39.345545,SOL-USD,long,52.08%,7.96%,swing,SL:160.2216,TP:165.07680000000002
2025-07-13 10:30:47.511476,SOL-USD,long,61.79%,4.04%,scalp,SL:160.2216,TP:165.07680000000002
2025-07-13 10:35:56.408307,BTC-USD,short,54.95%,-9.92%,swing,SL:119003.8257,TP:115469.0586
2025-07-13 10:36:04.187873,BTC-USD,short,66.19%,-2.68%,scalp,SL:119003.8257,TP:115469.0586
2025-07-13 10:36:20.715910,ETH-USD,short,51.57%,-4.08%,swing,SL:2978.9546,TP:2890.4708
2025-07-13 10:36:28.476991,ETH-USD,short,70.52%,-6.46%,scalp,SL:2978.9546,TP:2890.4708
2025-07-13 10:36:45.384059,SOL-USD,long,52.07%,7.93%,swing,SL:162.6148755,TP:167.542599
2025-07-13 10:36:53.160604,SOL-USD,long,61.73%,4.02%,scalp,SL:160.2117,TP:165.06660000000002
2025-07-13T14:02:57.097038+00:00,BTC-USD,short,0.9500,-27.3718,main,119785.5455,116227.5590
2025-07-13T14:02:57.152444+00:00,BTC-USD,short,0.9500,-27.3718,swing,119785.5455,116227.5590
2025-07-13T14:02:57.219531+00:00,BTC-USD,short,0.9500,-27.3718,scalp,119785.5455,116227.5590
2025-07-13T14:02:57.972873+00:00,ETH-USD,short,0.9500,-60.1814,main,3016.9407,2927.3286
2025-07-13T14:02:58.028600+00:00,ETH-USD,short,0.9500,-60.1814,swing,3016.9407,2927.3286
2025-07-13T14:02:58.082269+00:00,ETH-USD,short,0.9500,-60.1814,scalp,3016.9407,2927.3286
2025-07-13T14:02:58.560267+00:00,SOL-USD,short,0.9500,-30.1149,main,164.5088,159.6224
2025-07-13T14:02:58.617065+00:00,SOL-USD,short,0.9500,-30.1149,swing,164.5088,159.6224
2025-07-13T14:02:58.670853+00:00,SOL-USD,short,0.9500,-30.1149,scalp,164.5088,159.6224
2025-07-13T14:07:59.184940+00:00,BTC-USD,short,0.9500,-27.3980,main,119828.7028,116269.4344
2025-07-13T14:07:59.272710+00:00,BTC-USD,short,0.9500,-27.3980,swing,119828.7028,116269.4344
2025-07-13T14:07:59.371569+00:00,BTC-USD,short,0.9500,-27.3980,scalp,119828.7028,116269.4344
2025-07-13T14:08:00.403796+00:00,ETH-USD,short,0.9500,-60.1498,main,3014.5470,2925.0060
2025-07-13T14:08:00.528157+00:00,ETH-USD,short,0.9500,-60.1498,swing,3014.5470,2925.0060
2025-07-13T14:08:00.618865+00:00,ETH-USD,short,0.9500,-60.1498,scalp,3014.5470,2925.0060
2025-07-13T14:08:01.087588+00:00,SOL-USD,short,0.9500,-30.1578,main,164.6098,159.7204
2025-07-13T14:08:01.169996+00:00,SOL-USD,short,0.9500,-30.1578,swing,164.6098,159.7204
2025-07-13T14:08:01.238815+00:00,SOL-USD,short,0.9500,-30.1578,scalp,164.6098,159.7204
2025-07-13T14:13:01.652753+00:00,BTC-USD,short,0.9500,-27.3948,main,119823.3801,116264.2698
2025-07-13T14:13:01.771722+00:00,BTC-USD,short,0.9500,-27.3948,swing,119823.3801,116264.2698
2025-07-13T14:13:01.887200+00:00,BTC-USD,short,0.9500,-27.3948,scalp,119823.3801,116264.2698
2025-07-13T14:13:02.307973+00:00,ETH-USD,short,0.9500,-60.1498,main,3014.5470,2925.0060
2025-07-13T14:13:02.377472+00:00,ETH-USD,short,0.9500,-60.1498,swing,3014.5470,2925.0060
2025-07-13T14:13:02.443591+00:00,ETH-USD,short,0.9500,-60.1498,scalp,3014.5470,2925.0060
2025-07-13T14:13:02.831744+00:00,SOL-USD,short,0.9500,-30.2476,main,164.8219,159.9262
2025-07-13T14:13:02.889621+00:00,SOL-USD,short,0.9500,-30.2476,swing,164.8219,159.9262
2025-07-13T14:13:02.960588+00:00,SOL-USD,short,0.9500,-30.2476,scalp,164.8219,159.9262
2025-07-13T14:13:53.396925+00:00,SOL-USD,short,0.8230,-0.6599,main,164.6704,159.7792
2025-07-13T14:13:53.520287+00:00,SOL-USD,short,0.8230,-0.6599,scalp,164.6704,159.7792
2025-07-13T14:18:03.405684+00:00,BTC-USD,short,0.9500,-27.4713,main,119949.7917,116386.9266
2025-07-13T14:18:03.457420+00:00,BTC-USD,short,0.9500,-27.4713,swing,119949.7917,116386.9266
2025-07-13T14:18:03.512172+00:00,BTC-USD,short,0.9500,-27.4713,scalp,119949.7917,116386.9266
2025-07-13T14:18:03.867605+00:00,ETH-USD,short,0.9500,-60.2984,main,3025.8287,2935.9526
2025-07-13T14:18:03.923819+00:00,ETH-USD,short,0.9500,-60.2984,swing,3025.8287,2935.9526
2025-07-13T14:18:03.978072+00:00,ETH-USD,short,0.9500,-60.2984,scalp,3025.8287,2935.9526
2025-07-13T14:18:04.482438+00:00,SOL-USD,short,0.9500,-30.2476,main,164.8219,159.9262
2025-07-13T14:18:04.537582+00:00,SOL-USD,short,0.9500,-30.2476,swing,164.8219,159.9262
2025-07-13T14:18:04.587869+00:00,SOL-USD,short,0.9500,-30.2476,scalp,164.8219,159.9262
2025-07-13T14:18:55.119025+00:00,SOL-USD,short,0.8559,-0.7272,main,164.8118,159.9164
2025-07-13T14:18:55.217016+00:00,SOL-USD,short,0.8559,-0.7272,scalp,164.8118,159.9164
2025-07-13T14:23:05.009245+00:00,BTC-USD,short,0.9500,-27.7954,main,120488.2833,116909.4234
2025-07-13T14:23:05.062308+00:00,BTC-USD,short,0.9500,-27.7954,swing,120488.2833,116909.4234
2025-07-13T14:23:05.114882+00:00,BTC-USD,short,0.9500,-27.7954,scalp,120488.2833,116909.4234
2025-07-13T14:23:06.110015+00:00,ETH-USD,short,0.9500,-60.5467,main,3044.8672,2954.4256
2025-07-13T14:23:06.164031+00:00,ETH-USD,short,0.9500,-60.5467,swing,3044.8672,2954.4256
2025-07-13T14:23:06.218388+00:00,ETH-USD,short,0.9500,-60.5467,scalp,3044.8672,2954.4256
2025-07-13T14:23:07.137810+00:00,SOL-USD,short,0.9500,-30.5498,main,165.5390,160.6220
2025-07-13T14:23:07.193560+00:00,SOL-USD,short,0.9500,-30.5498,swing,165.5390,160.6220
2025-07-13T14:23:07.243913+00:00,SOL-USD,short,0.9500,-30.5498,scalp,165.5390,160.6220
2025-07-13T14:23:55.590807+00:00,BTC-USD,short,0.9500,-0.6493,main,120210.4828,116639.8744
2025-07-13T14:23:55.723230+00:00,BTC-USD,short,0.9500,-0.6493,scalp,120210.4828,116639.8744
2025-07-13T14:23:56.087376+00:00,ETH-USD,short,0.9307,-0.7144,main,3044.8672,2954.4256
2025-07-13T14:23:56.244715+00:00,ETH-USD,short,0.9307,-0.7144,scalp,3044.8672,2954.4256
2025-07-13T14:23:56.684325+00:00,SOL-USD,short,0.9500,-0.9913,main,165.3774,160.4652
2025-07-13T14:23:56.809395+00:00,SOL-USD,short,0.9500,-0.9913,scalp,165.3774,160.4652
2025-07-13T14:25:20.724221+00:00,BTC-USD,short,0.9500,-0.7446,main,120330.8849,116756.7002
2025-07-13T14:25:20.847204+00:00,BTC-USD,short,0.9500,-0.7446,scalp,120330.8849,116756.7002
2025-07-13T14:25:21.703935+00:00,ETH-USD,short,0.9306,-0.7143,main,3044.8672,2954.4256
2025-07-13T14:25:21.841715+00:00,ETH-USD,short,0.9306,-0.7143,scalp,3044.8672,2954.4256
2025-07-13T14:25:22.317916+00:00,SOL-USD,short,0.9500,-1.0717,main,165.5390,160.6220
2025-07-13T14:25:22.429373+00:00,SOL-USD,short,0.9500,-1.0717,scalp,165.5390,160.6220
2025-07-13T14:30:22.794242+00:00,BTC-USD,short,0.9500,-0.7467,main,120333.4301,116759.1698
2025-07-13T14:30:22.922531+00:00,BTC-USD,short,0.9500,-0.7467,scalp,120333.4301,116759.1698
2025-07-13T14:30:24.413154+00:00,SOL-USD,short,0.9500,-1.0808,main,165.5592,160.6416
2025-07-13T14:30:24.517813+00:00,SOL-USD,short,0.9500,-1.0808,scalp,165.5592,160.6416
2025-07-13T14:35:24.866060+00:00,BTC-USD,short,0.9500,-0.6849,main,120255.4379,116683.4942
2025-07-13T14:35:25.000748+00:00,BTC-USD,short,0.9500,-0.6849,scalp,120255.4379,116683.4942
2025-07-13T14:35:25.855283+00:00,SOL-USD,short,0.9500,-0.9305,main,165.2562,160.3476
2025-07-13T14:35:25.977165+00:00,SOL-USD,short,0.9500,-0.9305,scalp,165.2562,160.3476
2025-07-13T14:43:46.248154+00:00,BTC-USD,short,0.9500,-0.6289,main,120184.6369,116614.7962
2025-07-13T14:43:46.366717+00:00,BTC-USD,short,0.9500,-0.6289,scalp,120184.6369,116614.7962
2025-07-13T14:43:47.192606+00:00,SOL-USD,short,0.9384,-0.8957,main,165.1855,160.2790
2025-07-13T14:43:47.300934+00:00,SOL-USD,short,0.9384,-0.8957,scalp,165.1855,160.2790
